	time	heart	temp	temp1	temenv	Red_AC	IR_AC	body	step	bodymove	breathe	movetypr	movepower	Red_DC	IR_DC	sig	overall	energy	test1	test2	test3	test4	if_body_abnormal
4982	2020/10/11 14:33:14	7	32.29	26.42	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
4983	2020/10/11 14:33:17	7	32.3	26.44	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
4984	2020/10/11 14:33:20	7	32.31	26.46	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
4985	2020-10-11 14:33:23	7	7	70	1	0	44	1	181	44	1	1	1	44	1	20]}							1
4986	2020/10/11 14:33:26	7	32.32	26.47	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
4987	2020/10/11 14:33:29	7	32.32	26.49	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
4988	2020/10/11 14:33:32	7	32.33	26.51	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
4989	2020/10/11 14:33:35	7	32.34	26.52	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
4990	2020/10/11 14:33:38	7	32.35	26.53	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
4991	2020/10/11 14:33:41	7	32.35	26.55	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
4992	2020/10/11 14:33:44	7	32.36	26.56	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
4993	2020/10/11 14:33:47	7	32.37	26.57	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
4994	2020/10/11 14:33:50	7	32.37	26.58	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
4995	2020-10-11 14:33:53	7	7	70	1	0	44	1	181	44	1	1	1	44	1	20]}							1
4996	2020/10/11 14:33:56	7	32.38	26.59	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
4997	2020/10/11 14:33:59	7	32.38	26.6	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
4998	2020/10/11 14:34:02	7	32.39	26.61	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
4999	2020/10/11 14:34:05	7	32.39	26.61	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5000	2020/10/11 14:34:08	7	32.39	26.61	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5001	2020/10/11 14:34:11	7	32.39	26.6	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5002	2020/10/11 14:34:14	7	32.38	26.58	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5003	2020/10/11 14:34:17	7	32.37	26.56	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5004	2020/10/11 14:34:20	7	32.36	26.53	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5005	2020-10-11 14:34:23	7	7	70	1	0	44	1	181	43	1	1	1	44	1	20]}							1
5006	2020/10/11 14:34:26	7	32.35	26.51	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5007	2020/10/11 14:34:29	7	32.34	26.49	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5008	2020/10/11 14:34:32	7	32.34	26.47	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5009	2020/10/11 14:34:35	7	32.33	26.46	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5010	2020/10/11 14:34:38	7	32.32	26.44	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5011	2020/10/11 14:34:41	7	32.32	26.42	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5012	2020/10/11 14:34:44	7	32.31	26.41	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5013	2020/10/11 14:34:47	7	32.31	26.39	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5014	2020/10/11 14:34:50	7	32.3	26.38	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5015	2020-10-11 14:34:53	7	7	70	1	0	44	1	181	43	1	1	1	44	1	20]}							1
5016	2020/10/11 14:34:56	7	32.3	26.37	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5017	2020/10/11 14:34:59	7	32.29	26.35	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5018	2020/10/11 14:35:02	7	32.29	26.34	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5019	2020/10/11 14:35:05	7	32.28	26.33	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5020	2020/10/11 14:35:08	7	32.28	26.32	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5021	2020/10/11 14:35:11	7	32.27	26.31	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5022	2020/10/11 14:35:14	7	32.27	26.3	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5023	2020/10/11 14:35:17	7	32.27	26.29	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5024	2020/10/11 14:35:20	7	32.26	26.28	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5025	2020-10-11 14:35:23	7	7	70	1	0	44	1	181	43	1	1	1	44	1	20]}							1
5026	2020/10/11 14:35:26	7	32.26	26.27	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5027	2020/10/11 14:35:29	7	32.26	26.27	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5028	2020/10/11 14:35:32	7	32.25	26.26	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5029	2020/10/11 14:35:35	7	32.25	26.25	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5030	2020/10/11 14:35:38	7	32.25	26.24	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5031	2020/10/11 14:35:41	7	32.25	26.24	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5032	2020/10/11 14:35:44	7	32.24	26.23	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5033	2020/10/11 14:35:47	7	32.24	26.23	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5034	2020/10/11 14:35:50	7	32.24	26.22	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5035	2020-10-11 14:35:53	7	7	70	1	0	44	1	181	43	1	1	1	44	1	20]}							1
5036	2020/10/11 14:35:56	7	32.24	26.21	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5037	2020/10/11 14:35:59	7	32.23	26.21	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5038	2020/10/11 14:36:02	7	32.23	26.2	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5039	2020/10/11 14:36:05	7	32.23	26.2	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5040	2020/10/11 14:36:08	7	32.23	26.2	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5041	2020/10/11 14:36:11	7	32.23	26.19	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5042	2020/10/11 14:36:14	7	32.23	26.19	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5043	2020/10/11 14:36:17	7	32.22	26.18	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5044	2020/10/11 14:36:20	6	32.22	26.18	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5045	2020-10-11 14:36:23	7	5	70	1	0	44	1	181	43	1	1	1	44	1	20]}							1
5046	2020/10/11 14:36:26	4	32.22	26.18	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5047	2020/10/11 14:36:29	4	32.22	26.17	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5048	2020/10/11 14:36:32	3	32.22	26.17	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5049	2020/10/11 14:36:35	2	32.22	26.17	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5050	2020/10/11 14:36:38	2	32.22	26.17	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5051	2020/10/11 14:36:41	2	32.22	26.16	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5052	2020/10/11 14:36:44	4	32.22	26.16	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5053	2020/10/11 14:36:47	6	32.21	26.16	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5054	2020/10/11 14:36:50	8	32.21	26.16	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5055	2020-10-11 14:36:53	7	9	70	1	0	44	1	181	43	1	1	1	44	1	20]}							1
5056	2020/10/11 14:36:56	10	32.21	26.15	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5057	2020/10/11 14:36:59	9	32.21	26.15	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5058	2020/10/11 14:37:02	8	32.21	26.15	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5059	2020/10/11 14:37:05	8	32.21	26.15	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5060	2020/10/11 14:37:08	7	32.21	26.15	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5061	2020/10/11 14:37:11	7	32.21	26.15	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5062	2020/10/11 14:37:14	6	32.21	26.14	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5063	2020/10/11 14:37:17	6	32.21	26.14	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5064	2020/10/11 14:37:20	6	32.21	26.14	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5065	2020-10-11 14:37:23	7	6	70	1	0	44	1	180	43	1	1	1	44	1	20]}							1
5066	2020/10/11 14:37:26	6	32.21	26.14	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5067	2020/10/11 14:37:29	6	32.21	26.14	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5068	2020/10/11 14:37:32	6	32.21	26.14	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5069	2020/10/11 14:37:35	6	32.21	26.14	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5070	2020/10/11 14:37:38	6	32.21	26.14	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5071	2020/10/11 14:37:41	6	32.21	26.13	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5072	2020/10/11 14:37:44	6	32.2	26.13	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5073	2020/10/11 14:37:47	6	32.2	26.13	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5074	2020/10/11 14:37:50	6	32.2	26.13	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5075	2020-10-11 14:37:53	7	5	70	1	0	44	1	181	43	1	1	1	44	1	20]}							1
5076	2020/10/11 14:37:56	4	32.2	26.13	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5077	2020/10/11 14:37:59	4	32.2	26.13	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5078	2020/10/11 14:38:02	4	32.2	26.13	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5079	2020/10/11 14:38:05	3	32.2	26.13	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5080	2020/10/11 14:38:08	3	32.2	26.13	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5081	2020/10/11 14:38:11	3	32.2	26.13	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5082	2020/10/11 14:38:14	3	32.2	26.13	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5083	2020/10/11 14:38:17	3	32.2	26.13	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5084	2020/10/11 14:38:20	4	32.2	26.13	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5085	2020-10-11 14:38:23	7	6	70	1	0	44	1	180	43	1	1	1	44	1	20]}							1
5086	2020/10/11 14:38:26	9	32.2	26.12	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5087	2020/10/11 14:38:29	12	32.2	26.12	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5088	2020/10/11 14:38:32	15	32.2	26.12	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5089	2020/10/11 14:38:35	16	32.2	26.12	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5090	2020/10/11 14:38:38	16	32.2	26.12	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5091	2020/10/11 14:38:41	15	32.2	26.12	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5092	2020/10/11 14:38:44	13	32.2	26.12	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5093	2020/10/11 14:38:47	11	32.2	26.12	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5094	2020/10/11 14:38:50	10	32.2	26.12	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5095	2020-10-11 14:38:53	7	9	70	1	0	44	1	180	43	1	1	1	44	1	20]}							1
5096	2020/10/11 14:38:56	8	32.2	26.12	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5097	2020/10/11 14:38:59	7	32.2	26.12	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5098	2020/10/11 14:39:02	6	32.2	26.12	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5099	2020/10/11 14:39:05	6	32.2	26.12	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5100	2020/10/11 14:39:08	5	32.2	26.12	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5101	2020/10/11 14:39:11	5	32.2	26.12	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5102	2020/10/11 14:39:14	5	32.2	26.12	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5103	2020/10/11 14:39:17	5	32.2	26.12	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5104	2020/10/11 14:39:20	5	32.2	26.12	44	23	4	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5105	2020-10-11 14:39:23	7	5	70	1	0	44	1	180	43	1	1	1	44	1	20]}							1
5106	2020/10/11 14:39:26	4	32.2	26.12	44	23	3	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5107	2020/10/11 14:39:29	4	32.2	26.12	44	23	3	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5108	2020/10/11 14:39:32	4	32.2	26.12	44	23	3	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5109	2020/10/11 14:39:35	4	32.2	26.12	44	23	3	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5110	2020/10/11 14:39:38	4	32.2	26.12	44	23	3	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5111	2020/10/11 14:39:41	4	32.2	26.12	44	23	3	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5112	2020/10/11 14:39:44	4	32.2	26.12	44	23	3	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5113	2020/10/11 14:39:47	4	32.2	26.12	44	23	3	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5114	2020/10/11 14:39:50	4	32.2	26.12	44	23	3	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5115	2020-10-11 14:39:53	7	4	70	1	0	44	1	180	43	1	1	1	44	1	20]}							1
5116	2020/10/11 14:39:56	4	32.2	26.12	44	23	3	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5117	2020/10/11 14:39:59	4	32.2	26.12	44	23	3	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5118	2020/10/11 14:40:02	4	32.2	26.12	44	23	3	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5119	2020/10/11 14:40:05	4	32.2	26.12	44	23	3	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5120	2020/10/11 14:40:08	4	32.2	26.12	44	23	3	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5121	2020/10/11 14:40:11	4	32.2	26.12	44	23	3	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5122	2020/10/11 14:40:14	4	32.2	26.12	44	23	3	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5123	2020/10/11 14:40:17	4	32.2	26.12	44	23	3	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5124	2020/10/11 14:40:20	4	32.2	26.12	44	23	3	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5125	2020-10-11 14:40:23	7	3	70	1	0	44	1	180	43	1	1	1	44	1	20]}							1
5126	2020/10/11 14:40:26	3	32.2	26.12	44	23	3	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5127	2020/10/11 14:40:29	3	32.2	26.12	44	23	3	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5128	2020/10/11 14:40:32	3	32.2	26.12	44	23	3	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5129	2020/10/11 14:40:35	3	32.2	26.12	44	23	3	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5130	2020/10/11 14:40:38	3	32.2	26.12	44	23	3	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5131	2020/10/11 14:40:41	4	32.2	26.12	44	23	3	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5132	2020/10/11 14:40:44	4	32.2	26.12	44	23	3	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5133	2020/10/11 14:40:47	5	32.2	26.12	44	23	3	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5134	2020/10/11 14:40:50	5	32.2	26.12	44	23	3	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5135	2020-10-11 14:40:53	7	6	70	1	0	44	1	180	43	1	1	1	44	1	20]}							1
5136	2020/10/11 14:40:56	6	32.2	26.12	44	23	3	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5137	2020/10/11 14:40:59	6	32.2	26.12	44	23	3	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5138	2020/10/11 14:41:02	7	32.2	26.12	44	23	3	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5139	2020/10/11 14:41:05	6	32.2	26.12	44	23	3	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5140	2020-10-11 14:41:07	0																					1
5141	2020/10/11 14:41:08	6	32.2	26.12	44	23	3	1	0	1	11	1	1	30	44	1	20	0.02	70	29.44	-99	0	1
5142	2020/10/11 14:41:11	6	32.2	26.12	44	23	3	1	0	246	11	1	5	32	44	1	20	0.02	70	29.44	-99	0	1
5143	2020/10/11 14:41:14	7	32.2	26.12	44	23	3	1	0	255	11	2	30	34	48	1	20	0.02	70	29.44	-99	0	1
5144	2020/10/11 14:41:17	10	32.2	26.12	44	23	3	1	0	1	11	2	19	36	50	1	20	0.02	70	29.44	-99	0	1
5145	2020/10/11 14:41:20	12	32.2	26.12	44	23	3	1	0	1	11	2	12	36	50	1	20	0.02	70	29.44	-99	0	1
5146	2020-10-11 14:41:23	7	19	70	1	0	44	181	180	43	2	11	1	50	1	20]}							1
5147	2020/10/11 14:41:29	31	32.2	26.12	44	23	3	1	0	1	11	1	7	36	50	4	20	0.02	70	29.44	-99	1	1
5148	2020/10/11 14:41:32	43	32.2	26.12	44	22	4	1	0	61	11	1	5	36	50	4	20	0.02	70	29.44	-99	1	1
5149	2020/10/11 14:41:35	50	32.2	26.12	44	22	5	1	0	1	11	1	3	36	50	4	20	0.02	70	29.44	-99	1	1
5150	2020/10/11 14:41:38	52	32.2	26.12	44	21	5	1	0	1	11	1	2	36	50	4	20	0.02	70	29.44	-99	1	1
5151	2020/10/11 14:41:41	54	32.2	26.12	44	21	5	1	0	1	11	1	2	36	50	4	20	0.02	70	29.44	-99	1	1
5152	2020/10/11 14:41:44	46	32.2	26.12	44	21	9	1	0	1	11	1	1	36	50	4	20	0.02	70	29.44	-99	1	1
5153	2020/10/11 14:41:47	41	32.2	26.12	44	21	11	1	0	1	11	1	1	36	50	4	20	0.02	70	29.44	-99	1	1
5154	2020/10/11 14:41:50	36	32.2	26.12	44	21	13	1	0	1	11	1	1	36	50	4	20	0.02	70	29.44	-99	1	1
5155	2020-10-11 14:41:53	7	32	70	2	0	44	255	180	43	2	13	1	45	4	20]}							1
5156	2020/10/11 14:41:56	32	32.2	26.12	44	21	17	2	0	255	11	2	13	31	45	4	20	0.02	70	29.44	-99	1	1
5157	2020/10/11 14:41:59	32	32.2	26.12	44	24	23	1	0	255	11	2	19	31	45	4	20	0.02	70	29.44	-99	1	1
5158	2020/10/11 14:42:02	33	32.2	26.12	44	26	25	1	0	255	11	2	18	31	45	4	20	0.02	70	29.44	-99	1	1
5159	2020/10/11 14:42:05	35	32.2	26.12	44	27	26	2	0	1	11	2	11	31	45	4	20	0.02	70	29.44	-99	1	1
5160	2020/10/11 14:42:08	40	32.2	26.12	44	27	26	2	0	1	11	1	7	31	45	4	20	0.02	70	29.44	-99	1	1
5161	2020/10/11 14:42:11	43	32.2	26.12	44	28	27	2	0	243	11	1	8	29	43	4	20	0.02	70	29.44	-99	1	1
5162	2020/10/11 14:42:14	46	32.2	26.12	44	32	29	2	0	255	11	2	18	31	44	4	20	0.03	70	29.44	-99	1	1
5163	2020/10/11 14:42:17	50	32.2	26.12	44	39	35	1	0	255	11	2	30	29	43	4	20	0.03	70	29.44	-99	1	1
5164	2020/10/11 14:42:20	55	32.2	26.12	44	43	39	1	0	255	11	2	28	29	43	4	20	0.03	70	29.44	-99	1	1
5165	2020-10-11 14:42:23	7	64	70	1	0	44	255	180	43	2	21	1	43	4	20]}							1
5166	2020/10/11 14:42:26	64	32.2	26.12	44	44	39	1	0	255	11	2	21	29	43	4	20	0.04	70	29.44	-99	1	1
5167	2020/10/11 14:42:29	69	32.2	26.12	44	43	39	1	0	255	12	2	21	29	42	4	20	0.04	70	29.44	-99	1	1
5168	2020/10/11 14:42:32	72	32.2	26.12	44	40	38	1	0	255	12	2	34	29	43	4	20	0.04	70	29.44	-99	1	1
5169	2020/10/11 14:42:35	74	32.2	26.12	44	40	38	1	0	255	13	2	34	29	43	4	20	0.05	70	29.44	-99	1	1
5170	2020/10/11 14:42:38	77	32.2	26.12	44	40	38	2	0	255	14	2	34	29	44	4	20	0.05	70	29.44	-99	1	1
5171	2020/10/11 14:42:41	80	32.2	26.12	44	38	37	2	0	255	15	2	38	29	44	4	20	0.05	70	29.44	-99	1	1
5172	2020/10/11 14:42:44	83	32.2	26.12	44	37	37	3	0	255	16	3	45	28	43	4	20	0.05	70	29.44	-99	1	1
5173	2020/10/11 14:42:47	84	32.2	26.12	44	36	37	3	0	255	17	3	51	28	43	4	20	0.05	70	29.44	-99	1	1
5174	2020/10/11 14:42:50	85	32.2	26.12	44	35	36	3	0	255	18	3	41	29	44	4	20	0.05	70	29.44	-99	1	1
5175	2020-10-11 14:42:53	7	86	70	1	0	44	255	180	43	2	23	1	44	4	20]}							1
5176	2020-10-11 14:42:55	2																					1
5177	2020/10/11 14:42:56	86	32.2	26.12	44	34	36	1	0	255	19	2	23	29	44	4	20	0.05	70	29.44	-99	1	1
5178	2020/10/11 14:42:59	86	32.2	26.11	44	33	36	1	0	255	19	2	23	34	48	4	20	0.05	70	29.44	-99	1	1
5179	2020/10/11 14:43:02	86	32.2	26.11	44	33	37	1	0	255	20	2	16	35	48	4	20	0.05	70	29.44	-99	1	1
5180	2020/10/11 14:43:05	86	32.2	26.11	44	34	37	1	0	255	20	2	35	33	48	4	20	0.05	70	29.44	-99	1	1
5181	2020/10/11 14:43:08	87	32.2	26.11	44	34	37	3	0	255	20	3	53	31	47	4	20	0.05	70	29.44	-99	1	1
5182	2020/10/11 14:43:11	87	32.2	26.11	44	34	37	3	0	255	20	3	52	30	45	4	20	0.05	70	29.44	-99	1	1
5183	2020/10/11 14:43:14	88	32.2	26.11	44	34	37	3	0	255	20	3	43	26	40	4	20	0.06	70	29.44	-99	1	1
5184	2020/10/11 14:43:17	89	32.2	26.11	44	34	38	1	0	255	20	2	37	34	49	4	20	0.06	70	29.44	-99	1	1
5185	2020/10/11 14:43:20	91	32.2	26.11	44	34	38	1	0	1	19	2	23	34	50	1	20	0.06	70	29.44	-99	0	1
5186	2020-10-11 14:43:23	7	93	70	1	0	44	1	180	43	1	9	1	50	1	20]}							1
5187	2020/10/11 14:43:26	93	32.2	26.11	44	34	38	1	0	1	18	1	9	34	50	1	20	0.02	70	29.44	-99	0	1
5188	2020/10/11 14:43:29	92	32.2	26.11	44	37	38	1	0	1	17	1	6	37	52	1	20	0.02	70	29.44	-99	0	1
5189	2020/10/11 14:43:32	89	32.2	26.11	44	37	41	1	0	49	16	1	4	37	52	1	20	0.02	70	29.44	-99	0	1
